overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
5.0,,True,"05 11, 2018",A1VX1ZZ057F0WB,B0091JL3OI,{'Gift Amount:': ' 0'},Lissy,Honestly I ordered a gift card because the box is so adorable!,... ordered a gift card because the box is so adorable!,1525996800,
5.0,,True,"02 21, 2018",ATM20SU7PA4LR,B00MV9N316,,Alicia Gonzlez,EXCELENTE,Five Stars,1519171200,
5.0,,True,"04 21, 2017",A1KSAM1TF4ALY5,B00NU8FTK0,,Megan,Got sent within the 5 mins time that it said... Was able to use it the same day at the Steak N Shake with no problems.,Great Gift Card,1492732800,
1.0,,True,"06 18, 2016",APK9X8YLQWAV3,B00NU7UVUO,,Mary C.,Had a terrible experience with this gift card!!,One Star,1466208000,
5.0,3,True,"07 14, 2016",A2U6N3FVDPH8VU,B00JDQJZWG,,Monet819,"My husband and I were trying to figure out what to get my mother-in-law for her birthday then we remembered that she loves shopping on Amazon so we new a giftcard would be perfect. It was nice to have so many options when it came to choosing the type of card we wanted however, when we came across the cupcake tin giftcard we were sold. The tin is perfect for a birthday gift, compact and has such a nice presentation.  We know she will love it and will put it to use pretty quickly. Also we received the giftcard the following day after ordering it which was perfect. I look forward to ordering the same giftcard and tin for future birthday gifts. Thanks!",Perfect for a birthday gift!,1468454400,
5.0,,True,"07 25, 2016",ASFELGTB1B1D8,B014S1KPKG,{'Gift Amount:': ' 25'},Armando,Thank you :-),Five Stars,1469404800,
5.0,,True,"01 25, 2017",AFJGA67JZI22I,B00AR51Y5I,,LW HOLCOMBE,quick delivery. Product as advertised,Five Stars,1485302400,
3.0,,True,"02 16, 2016",A2ENBB8H4MGD23,B006PJHP62,,jeff Schmid,good,Three Stars,1455580800,
1.0,20,True,"03 6, 2017",A31Q9CH7L9QV4Q,B01EB6EODM,,Amazon Customer,"It's been nearly a month since it was suppose to come, I highly suggest you do not buy this product unless you like to get completely screwed over",Don't,1488758400,
5.0,,True,"10 31, 2015",A39F1WKIRUXG8I,B005EISPOG,,Phyllis B Moore,Loved it!!!! So easy and convenient!!!,Five Stars,1446249600,
5.0,,True,"12 11, 2015",A38R8RJSZP99OF,B00PMLD91O,,Amazon Customer,"I loved this book.  The way the author develops the two main characters is thoughtful and engaging, revealing each over time, one through stories told about them, and the other, by how those stories impacted him.",I loved this book,1449792000,
5.0,,True,"11 30, 2016",A111I9DFIK5GU7,B0091JKY0M,{'Gift Amount:': ' 50'},John Rineck,Came as described,Five Stars,1480464000,
5.0,,True,"07 24, 2014",AJLWH3J7IJ4IZ,B00KN2WYQ8,,reynaldo ruiz,I liked,Five Stars,1406160000,
5.0,,True,"02 13, 2018",A28FSQ57WSPGM1,B004LLIKVU,{'Gift Amount:': ' 50'},N G,We own llamas so  perfect gift.,Five Stars,1518480000,
5.0,,True,"05 11, 2015",AILKGRMLEMGXC,B006PJHP62,,William,Mmmmmm,Five Stars,1431302400,
5.0,,True,"06 11, 2013",AU1GSGWXEQL0O,B00C5UMEMA,,Tara Lynn,My mom loved this! She used it right away. She emailed me back saying how much she loved it. Thanks so much!,Absolutely great!,1370908800,
5.0,,True,"12 29, 2014",ASLEJ107S7IVU,B00G4IWEZG,,Buddy,Amazon makes it very easy to seclect and print gift cards from their wide selection. Very stisfied customer!,Nice gift cards!,1419811200,
5.0,,True,"01 19, 2013",AXZ7A3UFHY33L,B004Q7CK9M,{'Gift Amount:': ' 100'},Patricia P.,There is a variety of card themes from which to choose and my gift card arrived at my destination the next morning.,Gift card purchase,1358553600,
5.0,,True,"09 26, 2016",A1F83C26EE9EJN,B00B2TFSO6,,M. Williams,Thank you,Five Stars,1474848000,
5.0,,True,"02 15, 2017",AMQ4882ER4IV6,B014S24DAI,{'Gift Amount:': ' 100'},JJ,Good,Five Stars,1487116800,
1.0,,True,"10 23, 2014",APSSEYIVEM9ED,B004KNWX6C,,Mary Ann Murray,"My friend lost her card.  I was told I could reprint it. But, Unless I'm misunderstanding something It wants to charge me again for card.",Friend LOST GIFT CARD,1414022400,
5.0,,True,"01 30, 2016",APOG4C0T3275P,B0091JKVU0,{'Gift Amount:': ' 100'},Dave,Gift - they loved it.,Five Stars,1454112000,
5.0,,True,"09 22, 2014",A2YF997DNVN59A,B007V5WJOM,,Diana Leslie,Easy to purchase and give!,Five Stars,1411344000,
5.0,,True,"10 5, 2012",A10VB9QHH9LK2P,B005EISPOG,,Joyce Lindhorst,I was very pleased with how easy it was to print my own gift card. It turned out really cute and my Grandaughter was very pleased. Thanks so much,gift card,1349395200,
5.0,,True,"06 16, 2017",A21NDJZG6KNA6G,B014S24DAI,{'Gift Amount:': ' 25'},Amazon Customer,I only purchased this for a promotion but was surprised how quick it was delivered.,Gift Card ++,1497571200,
5.0,,True,"05 18, 2018",A1KDYFV9N8ICFR,B004LLIKVU,{'Gift Amount:': ' 50'},Muro,It was a great idea to present it. I love it.,Good idea,1526601600,
5.0,,True,"04 23, 2017",A2F8662GREAMP0,B0091JKVU0,{'Gift Amount:': ' 25'},God lover,"Perfect Christmas gift for adults who like to pick their own gitts.  Cute presentation, too!",Perfect Gift,1492905600,
3.0,,True,"02 27, 2014",A1FIE6TGN0ASEH,B0066AZGD4,,Ginny,"I got a gift card for my new grandarughter for a year supply of diapers.... My son's 2nd child, that's what they needed most.",gift card,1393459200,
5.0,,True,"04 2, 2015",A2GXHYS24RW66K,B00BXLTUBA,,Fletcher Dix,Worked fine.,Legit,1427932800,
5.0,,True,"01 24, 2015",ANTP8DTVTTFH2,B00AF0K82U,,purple53,My son loved the personalized photo gift card!  Definitely will do again!,Quick and Easy.,1422057600,
5.0,,True,"06 16, 2016",A8FPC5XDN24LE,B00PG40L0E,,Mr. Cornelius,Good item for buying use.,Pleasure to buy for buying' sake.,1466035200,
5.0,,True,"03 23, 2015",AOQQ4HO0N51HA,B00K0PO196,,JOAN WILLIS,The perfect gift for anyone.,Five Stars,1427068800,
5.0,,True,"01 14, 2017",ABI89JW2WOJ1M,B0091JKVU0,{'Gift Amount:': ' 50'},Amazon Customer,Attractive way to give a gift card!,Five Stars,1484352000,
5.0,,True,"02 26, 2016",A2FNS49A28Z0IS,B004Q7CK9M,{'Gift Amount:': ' 100'},AP,"I love Amazon gift cards.  I get them a lot and I give them a lot.  One cannot go wrong either way.  I recommend an Amazon gift card as a gift for anyone. Amazon has so many items to choose from. It is so much fun sitting at the computer and shopping, especially when its a gift.",A Great Gift Card,1456444800,
4.0,,True,"04 14, 2018",AJN5X91CKDB0R,B01E4QUN0W,{'Gift Amount:': ' 50'},David J. Bettin,Awesome,Four Stars,1523664000,
5.0,,True,"06 20, 2013",A2MA1W6LQEZL98,B004LLIL2I,,chopsy,The gift card ordered was as requested. It arrived in time and the wording was correct. All in all a great gift for my nephew.,gift cards,1371686400,
5.0,,True,"09 28, 2014",A3G08OAWB4KVCT,B00H5BMH44,,roann,So easy,Five Stars,1411862400,
5.0,,True,"01 13, 2017",A15DOLR6WDI17,B01E4QS95I,{'Gift Amount:': ' 25'},JRS,very festive,Five Stars,1484265600,
5.0,,False,"12 29, 2014",AT2OQAB2DHMFJ,B00N47FXDK,,Sharon Squires,Great idea!  Handy to keep for when the need arises to give a quick gift.,Try it....you'll like it!,1419811200,
5.0,,True,"07 13, 2017",A237V3B6MIWQ9R,B00CHSWG6O,,Jane,"Love it, money to spend.  Can't go wrong.","Yay, more money to spend.",1499904000,
5.0,2,True,"05 24, 2017",A1IEO6I3SULRPD,B00PG8502O,,Robert Guy,my sister in law loves this gift,Five Stars,1495584000,
5.0,,True,"11 15, 2017",A3FRFLEP9CRD66,B0091JL3OI,{'Gift Amount:': ' 0'},William V. Cullen,The package arrived on schedule and my granddaughter loved that it came in a miniature Amazon box.  Good idea guys.,The package arrived on schedule and my granddaughter loved that it came in a miniature Amazon box,1510704000,
1.0,,False,"12 10, 2014",A25QN5JVE63JTB,B005ESMJ02,{'Gift Amount:': ' 50'},Mary,I'm glad I didn't read the reviews before I bought a gift card for my daughter's birthday.  I sure would not have ordered one.  It changed my mind about ordering one for my son-in-law for Christmas.  I think I'll look at something else.,Glad I Read the Reviews before ordering my son-in-law one for Christmas. I don't think I'll chance it.,1418169600,
5.0,,True,"07 29, 2014",A2Y6ZQQRBNTF7S,B00A4EK69C,,June Hooker,I was able to print the card at home!  I'm a last minute shopper and this feature is perfect for me.,I'm a last minute shopper and this feature is perfect for me,1406592000,
5.0,,False,"02 11, 2018",A392P34QSBUICZ,B0091JKVU0,{'Gift Amount:': ' 25'},Robin Landry,"The perfect Christmas present for the hard-to-shop-for teenager, and I didn't have to wrap it. Sits nicely in the snowflake. I hid this in the Christmas tree. I'll use this next year, for sure.",Perfect gift,1518307200,
5.0,2,True,"03 28, 2014",A1MY5S5QYNTZVH,B00BXLTJ8O,,SamDiaSue,"I love purchasing gift cards from Amazon. Especially for Dave and busters. It can be costly to go there so I get these through the year and then when I do visit Dave and Busters, I always have more than enough $ to spend.",Easy Breezy,1395964800,
5.0,,True,"11 23, 2014",A3KS2I6NH1ZT2S,B00GXSDWXU,,Kenneth F. Donohue,Great deal,Five Stars,1416700800,
5.0,,True,"08 10, 2017",A38I07R7YHWPP3,B00MV9H6VY,,David Felty,Thanks.,Five Stars,1502323200,
5.0,,True,"12 30, 2016",AN2EMLCCR4XPN,B00GOLH84U,,4SweetTs,Purchased as a Christmas gift.  Well-received.,Can't go wrong with a giftcard,1483056000,
5.0,,True,"01 23, 2013",A3FDQ15XRBMGTA,B0062ONF64,,Jolene,"Easy, quick and perfect to give to the reader in the family. I wish I received one to start off every year.",Perfect gift for the reader in the family,1358899200,
4.0,,True,"01 30, 2018",A1M51OJCO8BYYM,B01CT5PHJ2,,Xkoqueen,Easy to use and easy to gift!,Gift Cards Through Amazon--so easy!,1517270400,
5.0,,True,"01 10, 2017",A2VL899SU66YCD,B014S24DAI,{'Gift Amount:': ' 350'},Amazon Customer,Everything worked out fine.,Five Stars,1484006400,
5.0,3,True,"01 3, 2015",A2OSBGWL99E5RR,B00O3YJD4S,,Joanne,Item arrived as expected. Love the restaurant!,yummm!,1420243200,
5.0,3,True,"07 13, 2014",A2QT944II4ZLD1,B00GRLUECA,,mazi,It met the expectations of the persons it was intended for,Five Stars,1405209600,
5.0,,True,"04 10, 2018",A1D5XZLMCV4WU9,B00BXLUO1U,,Amazon Customer,a,Five Stars,1523318400,
5.0,,False,"10 26, 2017",AYNAH993VDECT,B00ELQD11E,,bsg2004,"This gift card worked as expected without issue. There was nothing I need to do other than remove it from the packaging, put in my wallet, and hand it off to the cashiers when making a purchase. I don't use any digital gift card wallets, so I don't know if you can load it in those. It works fine in an ""analog wallet"" :)",Worked as expected without issue,1508976000,
5.0,,False,"01 27, 2012",A138T8MKB0MAMS,B005ESMMWW,,purplestarr,This was a good gift because it allowed me to pick what i wanted and try and find a good deal.,Gift Card,1327622400,
5.0,,True,"01 16, 2014",A3MU3CHU3WTUQ,B00H5BMVG8,,Linda Petrey,This was the perfect gift for my bookworm daughter.  She had it used up within a week of Christmas.  Love the ease of sending it by email.,Christmas gift,1389830400,
5.0,,True,"08 22, 2014",A1KZUXE70GYNGO,B00BXLUDXO,,talonmedic,Love it easy to use no problem any time.,great way to pay when travelling.,1408665600,
1.0,,True,"03 12, 2018",AK6ZS3ZWJ072W,B00JJ5A0GQ,,Gary C.,"Be sure to check and see if your local Supercuts accepts these
The ones around little rock Arkansas does not",Be sure to check and see if your local Supercuts ...,1520812800,
5.0,,True,"02 13, 2018",A1A8KXTBXJKWM2,B0091JKVU0,{'Gift Amount:': ' 25'},Amazon Customer,"Love the free tin! No wrapping, no problem!",Free Tin,1518480000,
5.0,,True,"12 27, 2014",AZSR47448ZH6Z,B004Q7CK9M,{'Gift Amount:': ' 30'},V. Robinson,"These are GREAT, especially when one doesn't know WHAT to get for someone.  It takes the guesswork out of getting a gift, let THEM pick out something they would really like and/or need.  The cards get to one, SUPER fast, and they're VERY easy to use.  I love the selection of the gift cards too.",UNSURE WHAT to get for someone?  THESE are perfect!!,1419638400,
5.0,,True,"01 28, 2012",AI93YMY1CNSXA,B004W8D102,,Pastor Rick Stonestreet,They people loved the card.  This gives them freedom to purchase anything they are interested in.  They were very excited to receive it and spent it in less than 24 hours.,Amazon Gift cards,1327708800,
1.0,3,True,"01 24, 2017",A1NCEGMRETILMA,B00G3LBDDS,,Matthew,The card came dirty and the code was already half scratched off,One Star,1485216000,
5.0,,True,"08 24, 2018",A19V41HJX6FH2N,B01B25LU7S,{'Gift Amount:': ' 50'},Margaret Courts,Everyone loves it,For those that have everything!!!,1535068800,
5.0,,True,"02 3, 2018",A1GSV0LLM8VQI8,B004Q7CK9M,{'Gift Amount:': ' 20'},Jack Cason,Great way to get amazon gift cards. Easy and you don't have to leave home to get them. Will definitely be getting them again.,Great way to get amazon gift cards,1517616000,
5.0,,True,"04 26, 2017",A12J7KCEVA2KND,B00AR51Y5I,,JoeJoe56,Its a gift card.  What can you say?,Five Stars,1493164800,
5.0,,True,"05 6, 2017",AJ1GN0JMFWFIJ,B00JDQJZWG,{'Gift Amount:': ' 50'},Anne L. Teja,Perfect gift for someone you don't know what to give.  What is better to give than your own choice of gift!,Birthday,1494028800,
5.0,,True,"07 10, 2013",A1CMF65GF3IGFU,B004LLIL9Q,,Brenda A Raymond,"Such a perfect way to give someone something that they will use.
And it was so easy to deliver to an e-mail address.",Perfect!,1373414400,
1.0,2,True,"12 24, 2012",A1CGB1VWHT3PCT,B005ESMF5G,{'Gift Amount:': ' 50'},MA,This has not arrived as of yet even though ordered on December 12th!!!  Where is it?????  Disappointing to be sure!,LATE,1356307200,
5.0,,True,"08 25, 2016",AMBRXTU6MOAEL,B00ELQD11E,,rose,I purchase these a lot never had a problem!,This is  something I purchase all the time!,1472083200,
5.0,,True,"12 28, 2015",A25DVDN1RXK3J0,B004Q7CK9M,{'Gift Amount:': ' 25'},Amanda Grace,my brother loved this card,Five Stars,1451260800,
5.0,44,True,"12 24, 2011",A26XIJUJK1KRL0,B005ESMFP6,,J. Clark,"I bought two Kindles as gifts this year, and along with those bought these gift cards. It was a three-pack, so Merry Christmas to me! I kept the third one for myself. :) These gift cards are well-designed and very easy to redeem. And although they say ""Happy Reading"" and ""Kindle"" on them, they deposit right into your gift card balance and you can use them to purchase anything on Amazon. You are not just limited to ebooks. Nicely done, Amazon!","So easy to use, lightning fast shipping, and who can't find something to purchase from Amazon?",1324684800,
5.0,,True,"12 23, 2012",A2TDVC6EKMFWJZ,B004LLIL2I,,Michael Early,"This was the gift that he requested, and exactly what He wanted.

Now he can get the gift he loves books on his iPad and Kindle.",Exactly what He wanted!,1356220800,
5.0,,True,"06 16, 2018",A2G13EUNRNGZ9Y,B0091JKY0M,{'Gift Amount:': ' 50'},Brandy,Great gift box. especially considering it is included in price.  Will definitely buy more of these through Amazon.,Five Stars,1529107200,
5.0,,True,"06 16, 2017",A2IS6PDKDDMIIG,B00O3YJ2TE,,David Jordan,Works like a gift card should. Amazing!!!,Five Stars,1497571200,
5.0,,True,"10 22, 2014",A1P5HZJ2L7RYGY,B004Q7CK9M,{'Gift Amount:': ' 50'},bridget greenwalt,nice,Five Stars,1413936000,
5.0,,True,"10 27, 2016",ABBBIV74QZTLH,B014S24DAI,{'Gift Amount:': ' 50'},Janelle McGuire,Perfect,Five Stars,1477526400,
5.0,,True,"01 26, 2014",A26TB2MSORXIPS,B00H5BMULO,,Polly Conley,"This was a wonderful choice--when I needed a gift fast combined with a company I trust, it was s perfect match. I loved the e-cards. It really sent a very special thought to our family members. I am certain I will use your service again in the future.",A company I love--I can share!,1390694400,
5.0,,True,"05 27, 2014",A1XDP550N8ANQ2,B00H5BNH5C,,Red Bigly,"I didn't think my mother would like this singing Birthday Card but she did enjoy it. So, what do I know? Might also have been that it was a substantial monetary gift, too - who knows? Try it, you'll like it.",It's Obnoxiously Cute,1401148800,
5.0,,True,"12 26, 2017",A1NA33MSDOA41K,B015OTK510,,calij,Didn't have any issues,It's a giftcard,1514246400,
5.0,,True,"12 5, 2017",AEQIMTU1PDIWI,B01E4QQ6QM,{'Gift Amount:': ' 25'},Shirley J Christian-McInerny,It was excellent,Five Stars,1512432000,
4.0,,True,"12 15, 2016",A1WL5QGL97Y6KK,B01FERQPAM,{'Gift Amount:': ' 25'},Jack M Vosburgh,Very Nice Christmas Gift for that Hard to Please Person! Let Them Decide what They Want!,Amazon Gift Cards,1481760000,
5.0,,True,"07 9, 2013",A1V32U0V463ZDK,B004LLIKY2,,Read4Fun,It's fabulous to get an Amazon gift certificate!!!!! What else is there to say? I'll take one any time! It's the perfect gift for Kindle readers. It allows us to buy items otherwise we may not buy for ourselves. We can check our account and see our balance. It makes buying easy.,Love it!,1373328000,
