overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
1.0,,True,"05 10, 2018",A29KFJPOVIJLZX,B00CHQ7I2S,{'Gift Amount:': ' 0'},Pamela Jones,"Hoax, don't rely on them getting your Christmas presents to you on time! I had to fight to get my money returned since I never even received the gift cards.","Hoax, don't rely on them getting your Christmas presents ...",1525910400,
1.0,,True,"09 13, 2016",A39FFLBXT364K4,B005XEF7R4,,Amazon Customer,CARD CAME AND WAS ALREADY USED!!!! Beware,One Star,1473724800,
1.0,3,True,"12 22, 2016",AJMP0XKJCNOTH,B00GOLH84U,,joybug,My gift cards were guaranteed to be delivered by 8pm today... But I still have not received them and now I was embarrassed at my work Christmas party without a gift for my boss!!!!,My gift cards were guaranteed to be delivered by 8pm ...,1482364800,
1.0,,False,"12 26, 2015",A3Q58RY65OCSS2,B00CHQ7I2S,{'Gift Amount:': ' 50'},Suzie Amazon Customer,"$50.00 gift card, was delivered with the incorrect name and did not have my message of who it was from ( just blank). Good thing I was close enough to the person that I asked ""did you get my gift card?"" She then told me she didn't know who it was from.",Good thing I was close enough to the person that ...,1451088000,
1.0,4,False,"04 25, 2015",A61W1D5KKULGS,B00JDQJZWG,{'Gift Amount:': ' 75'},Alexander Orban,Amazong tryed to sneakily charge me an extra $99 when I purchased by stealthily signing me up for a service I did not want.  Sleezy.,watch out ror hidden fees,1429920000,
1.0,5,True,"06 9, 2017",A5905FFKVTITE,B00OX9OKO6,,Sarah,I felt with a lot of problems getting this gift card. Just buy from the Panera site.,One Star,1496966400,
1.0,,True,"02 7, 2018",A32Y598PW1JQYR,B005DHN6E2,{'Gift Amount:': ' 10'},Jennie Dennis,Did not get this $10.00 fight card,Every to,1517961600,
1.0,,True,"05 24, 2017",A3MWKAWX7CR0G6,B00AR51Y5I,,Jim Hancock,Card not activated,One Star,1495584000,
1.0,,True,"04 20, 2014",A3G5BLMH29OAKX,B0066AZGJI,,betsy s,"Not a good idea for a seven year old's birthday present. She is computer savvy for games but not for shopping, and although this was sent in March by her grandmother who lives far away, it hasn't been used yet.
Next time I'll choose something myself and have Amazon wrap and send it.",Vague use for a kid,1397952000,
1.0,3,True,"05 5, 2017",A3CZEFJC4R6GUV,B00FJ4CDGQ,,erifranck,"the code no working, it isn't valid https://www.amazon.com/gp/product/B00FJ4CDGQ/ref=oh_aui_detailpage_o03_s03?ie=UTF8&psc=1",my code not working,1493942400,
1.0,,False,"12 15, 2015",A2092KH3A48N8,B0091JKJ0M,{'Gift Amount:': ' 100'},Brenda,"I dropped $375.00 for 4 Amazon gift cards and 4 different gift card tins to keep track.  $14.00 spent on 4 tins--got 4 blue folded cheap cardboard envelopes all the same.  Weak.  And, yes I saw your weak disclaimer.  Nothing screams Christmas like giving people BLUE cardboard envelopes ALL the same.  Weak, cheap and awful.",$14 bucks spent for 4 different holders--got cheap folded blue cardboard envelopes for all 4.,1450137600,
1.0,16,False,"09 12, 2012",A19XACB1ONU9IX,B004LLIL4G,,jah,"How can I give a positive review to a gift card that was to be delivered on August 3rd and did not arrive?  You do not send gift cards to the house in Canada and I did not have a printer.  When I phoned about the gift that was not delivered on August 3rd, the answer I received from the person on the other end of the phone (too many times to count) was ""OF COURSE THIS CARD WAS NOT DELIVERED BECAUSE YOU ORDERED IT FOR AUGUST 3RD"". I DID TELL THE YOUNG LADY ON THE PHONE NUMEROUS TIMES THAT IT WAS AUGUST 5TH AND THAT THE 3RD COMES BEFORE THE 5TH!!!

I was also told I would get a written report on the mistake within 2 days.  I guess that September 12th also comes before August 3rd.",E Gift Card,1347408000,
1.0,4,True,"08 23, 2016",A1F8CTCMP7JMBB,B00P3DUFRW,,RS,It had a $0 balance on the card. I won't be buying another one again.,One Star,1471910400,
1.0,,True,"11 16, 2014",A2CLL89SO7PP2B,B004LLIKY2,,Kirsten,I was very disappointed my gift was unable to be used in Canada for kindle.,One Star,1416096000,
1.0,11,False,"11 19, 2014",AFFNBKSTE58VK,B00BXLSM0A,,Sarah Stanley,I bought this for a friends birthday back in August. She just tried to use it and it wouldn't work. The store clerk called the number on the back and they said the card had never been activated/there had never been any money put on it. Don't buy this.,I bought this for a friends birthday back in August ...,1416355200,
1.0,4,True,"01 29, 2017",A3GFNI0Q2T8FYI,B00P3DUFRW,,Jen,Doesn't work. Tried to use them and was told they were  invalid/declined. Rip off!!!,Invalid cards,1485648000,
1.0,7,True,"06 14, 2015",A1P1RT76RPHCCA,B00JDQJZWG,{'Gift Amount:': ' 50'},Jacklyn G,Card was sent wirh no identification. Person on the receiving end had no idea who the giftcard was from!,One Star,1434240000,
1.0,7,False,"08 17, 2017",A3K1KQ4O90MLBR,B005DHN6E2,,Amazon Customer,"When ordered, I input a gift message to accompany birthday card and gift card.  Item was mailed with a blank card.  There was no way to tell who the gift was from.  Luckily, I was there when the card was opened, or else the recipient would not have known who sent the gift card.  I am now put in the awkward position of asking others I sent gift cards to for their birthday if they received something which they didn't know from whom it came.  I've sent a lot.  Maybe that's why I never heard back from anyone? As a Prime member, I checked my order history and it DOES have the birthday greeting I wrote on the order.  I honestly don't know how many times the cards have been sent blank, without the birthday greeting that I have written, so the person doesn't know who sent them the gift card, but I am very disappointed.  I will rethink sending Amazon gift cards in the future and I will caution others as well.","Not including gift message, recipient has no idea who gift card is from",1502928000,"['https://images-na.ssl-images-amazon.com/images/I/71KI1oQ2FnL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/719M0VcFX8L._SY88.jpg']"
1.0,2,True,"02 16, 2013",A2DTGVEBX2WFZ9,B004Q7CK9M,{'Gift Amount:': ' 25'},Denise Magic,and i have prime for two day ordering. And it was only a gift card.  I find that odd and they didn't tell me it would be late. This is disappointing as it is a gift.,It took a week for this to arrive,1360972800,
1.0,,True,"08 1, 2016",A15RZTDCDNTIDR,B00UXLIX00,,Yral,"While there's nothing wrong with the gift card, the power bank is a piece of junk and can be thrown away. It's a generic no name power bank, flimsy and heats up. Definitely not worth gifting, save your money and buy a known brand.",Junk power bank,1470009600,
1.0,,True,"12 27, 2017",A3AQKT7QR784JC,B004Q7CK9M,{'Gift Amount:': ' 100'},Aaron,"The card I received was locked and unable to apply the funds to my account.  Rather than resolving the issue for me and my sister like a professional company that has obviously made a mistake, instead we have been given lies and the run around, including by a supervisor, and no resolution to my issue.",stay away,1514332800,
1.0,2,True,"12 17, 2012",A48TSM8C6QMDM,B004Q7CK9M,{'Gift Amount:': ' 40'},Amazon Customer,"The gift cards DO NOT come w/ free one day shipping.  It takes more like 8 days.  This is not cool, because now I will not get my card in time to give for Christmas.  This is so frustrating.  Please remove the one-day shipping promise from the description.  Not cool.",False advertising,1355702400,
1.0,,True,"01 13, 2016",A22UK9OKZ9URFD,B00ADR2XIC,,Lynda Ferguson,"Gift box was scuffed and dirty - for a $350 gift card, the packaging is totally unacceptable.",Dirty Gift Box,1452643200,
1.0,,True,"08 19, 2013",A1LG2L78WG2LP9,B004LLIL5A,,Ginette R.,Much too complicated to pass from Amazon.ca to Amazon.com and too many titles not available in Canada or in the USA,Conflict between .com and .ca,1376870400,
1.0,,False,"03 22, 2018",AK0EGD3QFRO6Q,B01E4QUN0W,{'Gift Amount:': ' 50'},christian253,Rip off,Rip off,1521676800,
1.0,,False,"12 26, 2017",A2I5HHSET54KO9,B01E4QPDV6,{'Gift Amount:': ' 0'},Katie K.,Very disappointed. This case looks adorable but is not as it appears. The pop up scene does not pop up when opened. The bottom is unglued from the case and had to be stick down by hand after opening. Stupid design. Wish I'd gotten the snowflake case like I was going to.,Garbage,1514246400,
1.0,3,True,"02 2, 2018",A3RG6CI7BXL4OW,B004LLIKVU,{'Gift Amount:': ' 50'},Melody M.,"My Amazon account was hacked and some scum purchased this gift card using my debit card. I contacted Amazon even before the charge had processed and they did nothing!! I disputed the purchase and now Amazon has frozen my account so I can not actually purchase anything from them and now they want me to pay for it! Amazon can spend $5m for a 30 second commercial, but demand $200 from me! Go figure!",I DID NOT BUY THIS GIFT CARD,1517529600,
1.0,3,True,"02 10, 2017",AZJ8BSZYA6MRN,B01FYJMJHI,,Daniel,Purchased this item despite the reviews and received it right away. Before I tried to use it I printed it out and  I called Albertsons since they are under the Safeway brand and they told me that they couldn't accept it because they are not linked to Safeways system. Advised me to try Vons. I called Vons and manager said they can accept it as long as register accepts it. I went to Vons and the Manager mentioned that he has seen these before. He told me that he would transfer the amount to a Safeway gift card. When he scanned the bar code after following the instructions 6 times he said that the card is asking for a value and there is no money on it. He said the system is treating it as a new gift card. He ended up calling the company that places the money on the card and they told him the value was there but couldn't do nothing more than that. He called Safeway customer service and they told him that I would have to call where I purchased it from since they couldn't do anything about it. After an hour or so it didn't work in my case. I called Amazon who then sent a refund request to Safeway and I got a refund.,Didn't Work For Me,1486684800,
1.0,,True,"12 28, 2014",A1DVD56QCP5546,B0066AZGD4,,bob,"Terrible service as I purchased in what the screen said NZ$ and turned out it was charged as US$, contacted Amazon within 30 minutes and Amazon would not help. Boo!",Terrible service as I purchased in what the screen said ...,1419724800,
1.0,,False,"08 31, 2015",A1A4MLWYWMH09X,B01GP1W4LA,,Alex Koskie,"Golf courses aren't aware of this program. Was told the contact at course was ""Jake"" no Jake works there, claim to be affiliated with course, Never seen before.",Golf courses aren't aware of this program. Was told ...,1440979200,
1.0,,True,"07 14, 2014",A1P819XJIQ75S3,B00CRQ4URY,,Mitzi M. Mess,"Not good,  the card was declined and we had to print it again.  There were 5 or 6 downloads for that card.","Not good, the card was declined and we had to ...",1405296000,
1.0,,False,"06 7, 2017",AF17RCLFE4HPI,B0091JL3OI,{'Gift Amount:': ' 0'},Jonathan Thompson,Didn't include my gift options or my gift note. He never would have known it was from me if I didn't say anything.,Didn't include my gift options or my gift note. ...,1496793600,
1.0,2,True,"02 3, 2015",A1FKY3C1E194DK,B00OH7Z2TG,,Sarah Grojean,"I didn't even receive the gift card.  I am working on getting a refund now, but it is quite the process.",I didn't even receive the gift card. I am ...,1422921600,
1.0,,True,"12 22, 2017",A157WXRVXWSYKD,B00BXLTUBA,,Jennifer Furrer,"Is this a joke? Card looks used.  Wasnt even stick to cardboard when received and the glue on back of card is filthy,  card is scratched up, pin strip looks stickered on and completely  crooked... looks used.  This is a gift fort my daughter..... just hoping it will work and i didn't get jipped. I'm not going to be happy if I'm out $25 .",Would not purchase again,1513900800,['https://images-na.ssl-images-amazon.com/images/I/71g6Kl9X5yL._SY88.jpg']
1.0,,True,"05 7, 2017",A7UGWXLEH52B3,B014S24DAI,{'Gift Amount:': ' 25'},Dave and Jay Raber,"I bought this as a gift for someone.  The $5 Amazon promo gift card was a bonus, but I never received the promo gift card.",No $5 Amazon promo gift card,1494115200,
1.0,,True,"03 2, 2015",A2XI0VJQGWGBKL,B00CHSWGFU,,scarlett Flowers,"I had to resend this gift twice. Perhaps not an Amazon problem. When I have sent e gift cards in the past the past they have gone through fast without any problems.

Scarlett Flowers",I had to resend this gift twice. Perhaps not ...,1425254400,
1.0,,False,"08 7, 2017",A1T8567QS0HW46,B00BXLTR6S,,Jim D.,"Still charges a ""convenience fee"" even when using a Fandango gift card!
No need to buy a gift card if it's for yourself!",Gift Card Fees!,1502064000,
